"year","Region","HabitatType","DepthZone","SID","Reg_SID","Gear","DataSource","FL_cm"
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Mid","Central","AL_C","ROV","USA",28.7599280009
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",28.3849411764706
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28.6
"2018","Alabama","AR","Mid","Central","AL_C","ROV","USA",28.71425
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.7
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",29.3177647058823
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",29.9454610907782
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.2427141514129
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.0954193548387
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.0758282208589
"2018","Alabama","AR","Mid","Central","AL_C","ROV","USA",30.4100104712042
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.6
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.7118571428571
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.0359587628866
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.8
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",30.9265573770492
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.9
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.1119293078056
"2018","Alabama","UknS","Shallow","Central","AL_C","VLL","USA",30.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.4491914893617
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",30.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",32.6074749034749
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",32.4401789800173
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",32.1205475979212
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.6
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.0063529411765
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",31.7
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",31.9665478009849
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",28
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.7
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.2155384615385
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.1927142857143
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.7819826086957
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.6991836734694
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","AR","Mid","Central","AL_C","VLL","USA",32.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",33.4109647058823
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",34.9063374390631
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",33
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",35.2778823529412
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",35.9457648250604
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",34.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Mid","Central","AL_C","VLL","USA",35.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.4
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",35.7573333333333
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.2
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",36.1457647058823
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.3
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",36.2976279069767
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",35.6
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",37.4874230769231
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36
"2018","Alabama","AR","Mid","Central","AL_C","VLL","USA",35.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",37.932094488189
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",36.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.1
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",37.5977333333333
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",37.7730305694926
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",39.4290882352941
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",37.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",29.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.5
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",40.0874688256768
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",39.6128
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",38.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.7
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",39.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.1
"2018","Alabama","AR","Shallow","Central","AL_C","ROV","USA",41.1038731451224
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",40.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.4
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.2
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.9
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.6
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.5
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.8
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.1
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",42.3
"2018","Alabama","AR","Shallow","Central","AL_C","VLL","USA",41.9
